longitude;latitude
10.79;64.98
10.8;64.99
10.81;64.98
10.82;64.98
10.81;64.99
10.82;64.99
10.81;64.99
10.81;65
10.8;65
10.8;64.99
10.8;64.99
10.78;64.99
10.77;64.99
10.79;64.99
10.79;64.99
10.78;64.99
10.77;64.99
10.76;64.99
10.76;64.99
10.77;64.99
10.76;64.98
10.77;64.98
10.76;64.98
10.77;64.98
10.78;64.98
10.78;64.98
10.77;64.98
10.76;64.98
10.75;64.97
10.74;64.97
10.73;64.96
10.73;64.96
-1000;-1000
35.71;65
35.73;64.99
35.73;64.98
35.74;64.98
35.74;64.97
35.73;64.97
35.74;64.96
35.74;64.96
35.77;64.96
35.77;64.96
35.76;64.96
35.78;64.97
35.8;64.97
35.8;64.98
35.82;64.98
35.83;64.99
35.85;64.99
35.87;64.99
35.88;64.99
35.85;65
35.86;65
35.87;65
35.85;65.01
35.86;65.02
35.87;65.02
35.88;65.03
35.86;65.03
35.85;65.04
35.82;65.05
35.81;65.05
35.81;65.04
35.8;65.04
35.79;65.04
35.78;65.04
35.78;65.04
35.77;65.04
35.77;65.05
35.76;65.04
35.77;65.06
35.77;65.06
35.79;65.07
35.77;65.07
35.79;65.09
35.79;65.09
35.8;65.09
35.81;65.09
35.83;65.09
35.82;65.08
35.82;65.06
35.83;65.05
35.86;65.04
35.87;65.05
35.86;65.05
35.86;65.05
35.85;65.05
35.85;65.05
35.87;65.06
35.86;65.06
35.85;65.06
35.86;65.07
35.86;65.07
35.86;65.08
35.84;65.1
35.85;65.1
35.87;65.1
35.83;65.13
35.85;65.14
35.82;65.17
35.81;65.17
35.77;65.18
35.74;65.18
35.73;65.17
35.71;65.18
35.68;65.17
35.67;65.16
35.66;65.15
35.66;65.14
35.68;65.14
35.67;65.13
35.66;65.13
35.66;65.13
35.65;65.14
35.66;65.14
35.67;65.14
35.67;65.14
35.65;65.15
35.63;65.14
35.63;65.14
35.62;65.13
35.61;65.13
35.61;65.13
35.58;65.13
35.57;65.13
35.59;65.13
35.6;65.14
35.58;65.14
35.58;65.14
35.58;65.14
35.57;65.14
35.57;65.15
35.58;65.14
35.59;65.15
35.6;65.15
35.59;65.16
35.61;65.16
35.61;65.16
35.55;65.15
35.54;65.15
35.52;65.14
35.5;65.12
35.51;65.09
35.52;65.09
35.53;65.08
35.54;65.08
35.54;65.07
35.6;65.04
35.65;65.04
35.67;65.04
35.68;65.04
35.7;65.04
35.71;65.03
35.7;65.02
35.71;65.02
35.72;65.01
35.72;65.02
35.73;65.01
35.72;65.01
35.72;65
35.71;65
-1000;-1000
15.46;69
15.45;68.99
15.44;68.99
15.43;68.98
15.44;68.97
15.44;68.95
15.44;68.94
15.44;68.93
15.43;68.91
15.42;68.9
15.44;68.88
15.49;68.87
15.54;68.89
15.58;68.93
15.6;68.98
15.58;68.99
15.56;68.99
15.56;69
15.62;69
15.63;68.98
15.64;68.98
15.62;68.98
15.62;68.97
15.63;68.97
15.64;68.97
15.65;68.98
15.66;68.98
15.67;68.98
15.68;68.98
15.67;68.99
15.68;68.99
15.69;68.99
15.72;68.99
15.76;69
15.77;69.01
15.82;69.01
15.85;69.02
15.87;69.03
15.88;69.03
15.86;69.04
15.87;69.04
15.87;69.05
15.9;69.05
15.91;69.06
15.9;69.07
15.92;69.07
15.94;69.09
15.96;69.09
15.97;69.11
16;69.12
16.02;69.12
16.01;69.12
16.01;69.13
16.05;69.13
16.07;69.14
16.07;69.15
16.09;69.15
16.11;69.17
16.09;69.18
16.09;69.18
16.09;69.19
16.11;69.2
16.1;69.21
16.12;69.23
16.12;69.24
16.18;69.26
16.17;69.27
16.18;69.29
16.17;69.29
16.13;69.31
16.13;69.32
16.12;69.33
16.11;69.32
16.11;69.33
16.11;69.32
16.1;69.31
16.09;69.32
16.09;69.31
16.09;69.32
16.07;69.31
16.07;69.31
16.04;69.3
16.01;69.3
16.01;69.3
15.99;69.3
15.98;69.29
15.96;69.27
15.95;69.27
15.89;69.26
15.88;69.25
15.86;69.25
15.86;69.24
15.84;69.24
15.86;69.24
15.87;69.23
15.84;69.22
15.85;69.22
15.86;69.21
15.85;69.2
15.82;69.19
15.83;69.19
15.82;69.18
15.81;69.17
15.74;69.14
15.73;69.15
15.72;69.14
15.67;69.14
15.67;69.13
15.64;69.13
15.61;69.13
15.6;69.12
15.61;69.12
15.61;69.11
15.6;69.11
15.57;69.11
15.56;69.1
15.57;69.09
15.55;69.09
15.56;69.08
15.54;69.07
15.53;69.06
15.51;69.04
15.5;69.03
15.51;69.03
15.46;69.02
15.46;69
15.46;69
-1000;-1000
12.31;66.02
12.31;66.01
12.33;66.01
12.33;66.02
12.35;66.02
12.37;66.03
12.41;66.03
12.45;66.04
12.46;66.04
12.56;66.06
12.59;66.08
12.61;66.08
12.61;66.08
12.6;66.08
12.59;66.08
12.59;66.09
12.65;66.09
12.66;66.1
12.67;66.11
12.66;66.12
12.64;66.12
12.61;66.11
12.64;66.12
12.64;66.13
12.63;66.13
12.64;66.13
12.65;66.14
12.65;66.14
12.63;66.14
12.63;66.15
12.61;66.14
12.61;66.14
12.59;66.12
12.57;66.12
12.56;66.13
12.56;66.13
12.58;66.14
12.58;66.14
12.57;66.14
12.59;66.15
12.58;66.14
12.59;66.14
12.64;66.16
12.62;66.16
12.63;66.19
12.62;66.2
12.62;66.22
12.6;66.22
12.59;66.23
12.57;66.22
12.56;66.22
12.55;66.22
12.55;66.22
12.56;66.22
12.56;66.21
12.58;66.22
12.58;66.22
12.56;66.21
12.56;66.21
12.56;66.2
12.48;66.2
12.46;66.19
12.46;66.18
12.46;66.19
12.49;66.19
12.48;66.18
12.47;66.18
12.47;66.18
12.43;66.16
12.43;66.15
12.49;66.17
12.52;66.17
12.54;66.18
12.54;66.17
12.53;66.17
12.53;66.17
12.59;66.17
12.55;66.16
12.55;66.16
12.59;66.16
12.54;66.15
12.51;66.14
12.49;66.13
12.49;66.12
12.49;66.12
12.5;66.12
12.49;66.11
12.47;66.11
12.43;66.1
12.42;66.1
12.37;66.1
12.34;66.08
12.34;66.08
12.36;66.09
12.36;66.1
12.34;66.08
12.33;66.09
12.34;66.08
12.33;66.08
12.33;66.07
12.34;66.07
12.35;66.07
12.35;66.08
12.37;66.08
12.37;66.08
12.38;66.08
12.39;66.08
12.4;66.08
12.45;66.09
12.43;66.08
12.43;66.08
12.47;66.09
12.46;66.08
12.41;66.08
12.38;66.06
12.39;66.06
12.37;66.06
12.36;66.05
12.35;66.04
12.33;66.05
12.32;66.04
12.32;66.04
12.33;66.03
12.31;66.03
12.31;66.02
12.31;66.02
-1000;-1000
5.17;59.2
5.17;59.2
5.18;59.2
5.17;59.19
5.18;59.18
5.17;59.18
5.18;59.17
5.19;59.18
5.19;59.17
5.19;59.16
5.2;59.16
5.19;59.15
5.2;59.14
5.21;59.14
5.23;59.15
5.23;59.15
5.24;59.15
5.23;59.15
5.24;59.14
5.26;59.15
5.28;59.14
5.28;59.15
5.29;59.15
5.29;59.14
5.3;59.16
5.31;59.16
5.31;59.19
5.32;59.2
5.32;59.21
5.32;59.21
5.33;59.27
5.31;59.28
5.31;59.29
5.3;59.29
5.3;59.3
5.31;59.3
5.29;59.3
5.29;59.3
5.3;59.31
5.31;59.31
5.31;59.31
5.32;59.31
5.32;59.31
5.32;59.32
5.31;59.32
5.3;59.32
5.29;59.33
5.29;59.33
5.28;59.34
5.28;59.34
5.29;59.34
5.29;59.35
5.3;59.35
5.29;59.36
5.28;59.35
5.28;59.36
5.28;59.37
5.29;59.37
5.29;59.38
5.27;59.4
5.24;59.41
5.23;59.41
5.24;59.4
5.23;59.4
5.23;59.4
5.22;59.4
5.22;59.38
5.23;59.37
5.23;59.37
5.24;59.37
5.24;59.37
5.25;59.36
5.25;59.37
5.25;59.36
5.24;59.36
5.24;59.37
5.23;59.36
5.23;59.37
5.22;59.37
5.23;59.36
5.23;59.36
5.21;59.36
5.21;59.36
5.21;59.36
5.21;59.35
5.22;59.35
5.19;59.35
5.2;59.34
5.19;59.34
5.19;59.34
5.2;59.33
5.2;59.33
5.2;59.32
5.21;59.32
5.22;59.31
5.23;59.31
5.22;59.31
5.21;59.31
5.21;59.31
5.22;59.3
5.24;59.29
5.25;59.29
5.25;59.28
5.22;59.3
5.21;59.29
5.21;59.28
5.2;59.28
5.2;59.28
5.19;59.28
5.18;59.27
5.19;59.27
5.19;59.27
5.18;59.27
5.17;59.26
5.18;59.26
5.18;59.25
5.19;59.25
5.19;59.25
5.18;59.24
5.18;59.23
5.18;59.23
5.17;59.23
5.18;59.22
5.17;59.2
5.17;59.2
-1000;-1000
19.67;70
19.63;70.02
19.59;70.02
19.56;70
19.56;69.99
19.53;69.98
19.55;70
19.54;70.02
19.54;70.04
19.51;70.05
19.5;70.05
19.49;70.05
19.47;70.05
19.45;70.05
19.43;70.04
19.41;70.04
19.41;70.04
19.4;70.03
19.4;70.02
19.38;70.01
19.38;69.99
19.4;69.99
19.36;69.99
19.33;70
19.32;70.01
19.3;70.02
19.31;70.02
19.29;70.03
19.28;70.03
19.29;70.04
19.28;70.05
19.31;70.07
19.31;70.08
19.29;70.08
19.27;70.08
19.23;70.07
19.22;70.06
19.21;70.06
19.21;70.07
19.23;70.08
19.23;70.09
19.22;70.09
19.18;70.09
19.15;70.08
19.14;70.08
19.1;70.08
19.07;70.06
19.06;70.06
19.05;70.08
19.03;70.07
19.04;70.06
19.03;70.06
19.03;70.05
19.09;70.03
19.09;70.02
19.06;70.02
19.05;70.01
19.07;70.01
19.05;70.01
19.04;70.03
19.02;70.03
19;70.04
18.99;70.04
18.97;70.03
18.97;70.02
18.95;70.02
18.94;70.02
18.94;70.03
18.93;70.03
18.88;70.03
18.84;70.03
18.84;70.02
18.81;70.01
18.81;70
18.8;70
18.8;69.98
18.84;69.97
18.9;69.97
18.91;69.96
18.88;69.96
18.84;69.94
18.82;69.95
18.81;69.95
18.8;69.95
18.79;69.96
18.73;69.96
18.71;69.95
18.7;69.93
18.7;69.92
18.75;69.9
18.79;69.9
18.87;69.88
18.89;69.87
18.93;69.87
18.92;69.86
18.92;69.85
19;69.84
19.02;69.82
19.04;69.81
19.07;69.79
19.13;69.79
19.17;69.79
19.2;69.8
19.23;69.79
19.26;69.8
19.3;69.81
19.3;69.81
19.35;69.82
19.36;69.84
19.38;69.85
19.41;69.86
19.43;69.89
19.47;69.9
19.48;69.91
19.49;69.93
19.47;69.94
19.47;69.95
19.5;69.95
19.54;69.95
19.61;69.96
19.63;69.97
19.67;69.97
19.67;70
19.67;70
-1000;-1000
4.99;60.73
4.97;60.73
4.97;60.73
4.95;60.73
4.96;60.72
4.89;60.75
4.89;60.75
4.89;60.74
4.9;60.74
4.89;60.74
4.88;60.75
4.88;60.74
4.89;60.74
4.9;60.74
4.9;60.73
4.91;60.73
4.88;60.74
4.87;60.74
4.87;60.74
4.87;60.74
4.87;60.73
4.87;60.73
4.88;60.73
4.88;60.73
4.89;60.73
4.88;60.73
4.89;60.73
4.89;60.72
4.89;60.72
4.91;60.72
4.91;60.71
4.9;60.72
4.89;60.72
4.88;60.72
4.88;60.72
4.9;60.71
4.9;60.71
4.91;60.7
4.91;60.71
4.92;60.71
4.93;60.69
4.91;60.71
4.91;60.7
4.9;60.7
4.9;60.7
4.89;60.7
4.88;60.7
4.9;60.69
4.9;60.7
4.91;60.69
4.91;60.69
4.92;60.69
4.91;60.69
4.92;60.69
4.93;60.69
4.93;60.68
4.95;60.68
4.94;60.67
4.95;60.67
4.98;60.66
4.99;60.66
5.01;60.65
5;60.65
5.01;60.64
5;60.64
5;60.64
5;60.63
5.02;60.63
5.02;60.63
5.04;60.63
5.07;60.62
5.08;60.62
5.08;60.61
5.09;60.61
5.14;60.6
5.14;60.61
5.19;60.58
5.2;60.57
5.21;60.57
5.22;60.56
5.23;60.56
5.23;60.57
5.22;60.58
5.22;60.58
5.22;60.59
5.21;60.59
5.21;60.58
5.21;60.59
5.21;60.6
5.18;60.62
5.17;60.62
5.15;60.63
5.11;60.65
5.11;60.66
5.1;60.67
5.11;60.67
5.11;60.67
5.12;60.67
5.09;60.68
5.08;60.68
5.09;60.69
5.11;60.68
5.11;60.68
5.1;60.69
5.09;60.69
5.07;60.7
5.07;60.7
5.06;60.7
5.06;60.69
5.07;60.69
5.07;60.68
5.08;60.68
5.07;60.68
5.05;60.71
5.03;60.71
5.03;60.72
5;60.72
4.99;60.73
-1000;-1000
5;61.84
5;61.83
4.97;61.83
4.95;61.83
4.96;61.82
4.96;61.81
4.95;61.82
4.94;61.82
4.93;61.82
4.92;61.82
4.91;61.82
4.91;61.82
4.9;61.82
4.9;61.81
4.92;61.8
4.92;61.79
4.93;61.79
4.92;61.79
4.93;61.78
4.92;61.78
4.92;61.78
4.93;61.77
4.94;61.77
4.93;61.76
4.94;61.77
4.95;61.78
4.95;61.77
4.96;61.77
4.96;61.78
4.95;61.78
4.95;61.78
4.94;61.79
4.95;61.79
4.94;61.79
4.94;61.8
4.95;61.8
4.95;61.79
4.96;61.79
4.96;61.78
4.97;61.78
4.95;61.78
4.96;61.78
5;61.78
5.02;61.79
5.02;61.79
5.03;61.79
5.08;61.81
5.1;61.81
5.12;61.83
5.13;61.84
5.14;61.84
5.15;61.84
5.16;61.85
5.14;61.87
5.17;61.85
5.15;61.83
5.13;61.83
5.12;61.83
5.14;61.82
5.16;61.83
5.17;61.83
5.2;61.83
5.23;61.83
5.25;61.83
5.26;61.84
5.25;61.85
5.26;61.86
5.26;61.86
5.22;61.87
5.1;61.88
5.1;61.88
5.08;61.88
5.07;61.88
5.01;61.89
4.99;61.9
4.95;61.91
4.93;61.91
4.93;61.9
4.92;61.9
4.91;61.9
4.9;61.9
4.9;61.89
4.93;61.89
4.93;61.88
4.92;61.88
4.92;61.88
4.89;61.88
4.88;61.87
4.87;61.88
4.82;61.86
4.82;61.86
4.82;61.85
4.83;61.85
4.84;61.85
4.84;61.85
4.87;61.85
4.88;61.85
4.9;61.85
4.9;61.84
4.92;61.84
4.94;61.83
4.94;61.84
4.94;61.83
4.94;61.84
4.94;61.84
4.95;61.83
4.96;61.84
4.96;61.84
4.96;61.84
4.97;61.84
4.97;61.84
5;61.84
5;61.84
-1000;-1000
5.27;59.88
5.28;59.88
5.28;59.88
5.29;59.88
5.29;59.89
5.29;59.9
5.29;59.9
5.29;59.89
5.31;59.89
5.29;59.88
5.29;59.87
5.3;59.86
5.3;59.85
5.3;59.85
5.31;59.85
5.3;59.85
5.31;59.85
5.31;59.84
5.32;59.83
5.31;59.83
5.32;59.82
5.33;59.81
5.34;59.81
5.34;59.81
5.35;59.81
5.34;59.82
5.35;59.83
5.36;59.83
5.35;59.82
5.35;59.81
5.35;59.81
5.35;59.81
5.35;59.8
5.36;59.79
5.35;59.79
5.34;59.8
5.33;59.8
5.33;59.79
5.34;59.78
5.35;59.78
5.36;59.78
5.36;59.78
5.37;59.78
5.36;59.78
5.37;59.77
5.38;59.77
5.39;59.78
5.38;59.77
5.38;59.76
5.39;59.76
5.4;59.76
5.4;59.75
5.45;59.74
5.48;59.75
5.48;59.76
5.5;59.76
5.5;59.76
5.5;59.77
5.52;59.77
5.51;59.78
5.5;59.78
5.51;59.78
5.52;59.79
5.52;59.78
5.54;59.78
5.54;59.79
5.53;59.8
5.54;59.8
5.53;59.8
5.53;59.81
5.53;59.82
5.53;59.84
5.53;59.87
5.52;59.89
5.5;59.91
5.48;59.92
5.47;59.92
5.45;59.94
5.4;59.95
5.39;59.96
5.36;59.97
5.35;59.97
5.35;59.96
5.33;59.97
5.33;59.97
5.33;59.98
5.32;59.98
5.29;59.96
5.29;59.95
5.3;59.96
5.31;59.95
5.32;59.95
5.32;59.95
5.33;59.94
5.32;59.93
5.33;59.93
5.31;59.93
5.31;59.93
5.32;59.92
5.3;59.92
5.29;59.91
5.29;59.92
5.28;59.92
5.29;59.91
5.28;59.91
5.28;59.9
5.28;59.9
5.28;59.89
5.27;59.88
5.27;59.88
-1000;-1000
22;60.36
21.97;60.36
22.03;60.36
22.04;60.37
22.04;60.37
22.02;60.37
22.04;60.37
22.02;60.37
22.02;60.38
22;60.38
21.96;60.38
21.95;60.38
21.96;60.39
21.98;60.4
21.95;60.4
21.94;60.4
21.98;60.4
21.98;60.41
21.97;60.41
21.97;60.42
21.96;60.42
21.96;60.42
21.96;60.43
21.96;60.43
21.94;60.43
21.94;60.44
21.93;60.45
21.92;60.46
21.9;60.48
21.89;60.48
21.89;60.47
21.88;60.48
21.86;60.49
21.84;60.49
21.84;60.49
21.82;60.49
21.82;60.48
21.82;60.46
21.83;60.46
21.82;60.46
21.81;60.46
21.81;60.45
21.82;60.45
21.81;60.44
21.81;60.45
21.8;60.44
21.8;60.45
21.79;60.45
21.79;60.44
21.8;60.44
21.79;60.44
21.79;60.43
21.81;60.43
21.78;60.43
21.78;60.42
21.79;60.42
21.8;60.43
21.8;60.42
21.81;60.43
21.82;60.42
21.83;60.43
21.82;60.44
21.83;60.44
21.83;60.44
21.84;60.43
21.85;60.43
21.84;60.43
21.84;60.43
21.85;60.43
21.86;60.42
21.84;60.43
21.82;60.42
21.8;60.41
21.79;60.41
21.82;60.41
21.8;60.4
21.79;60.4
21.8;60.4
21.81;60.39
21.8;60.39
21.81;60.38
21.82;60.38
21.81;60.39
21.83;60.38
21.82;60.38
21.89;60.36
21.92;60.36
21.93;60.36
21.91;60.36
21.88;60.37
21.86;60.36
21.83;60.37
21.82;60.36
21.83;60.36
21.84;60.35
21.86;60.35
21.88;60.35
21.9;60.35
21.9;60.35
21.95;60.35
21.98;60.34
22;60.34
22.01;60.35
22.03;60.35
22.05;60.35
22.05;60.36
22;60.36
22;60.36
-1000;-1000
9.99;54.86
10.02;54.87
10.07;54.87
10.07;54.87
10.07;54.89
10.06;54.9
10.05;54.91
10.05;54.93
10.02;54.96
10;54.99
9.98;55
9.97;55
9.96;55.01
9.94;55.02
9.92;55.02
9.9;55.02
9.88;55.03
9.85;55.05
9.83;55.05
9.82;55.07
9.77;55.08
9.74;55.08
9.71;55.08
9.66;55.07
9.65;55.06
9.64;55.05
9.64;55.04
9.69;55.04
9.69;55.04
9.68;55.04
9.7;55.04
9.71;55.04
9.7;55.04
9.71;55.04
9.71;55.03
9.7;55.03
9.7;55.04
9.7;55.04
9.69;55.03
9.66;55.03
9.66;55.02
9.7;55.01
9.75;55.01
9.76;55.01
9.79;55.01
9.79;55
9.78;55
9.78;55
9.78;54.99
9.8;55
9.78;54.99
9.78;54.98
9.82;54.98
9.84;54.97
9.84;54.97
9.86;54.97
9.86;54.97
9.84;54.97
9.83;54.96
9.84;54.95
9.86;54.95
9.84;54.95
9.84;54.94
9.86;54.94
9.88;54.95
9.84;54.94
9.84;54.93
9.83;54.93
9.83;54.94
9.82;54.94
9.79;54.97
9.79;54.97
9.78;54.97
9.76;54.98
9.75;54.98
9.76;54.97
9.76;54.97
9.76;54.93
9.77;54.92
9.79;54.91
9.78;54.91
9.79;54.9
9.81;54.89
9.84;54.89
9.87;54.9
9.88;54.9
9.89;54.91
9.9;54.91
9.95;54.89
9.99;54.88
9.99;54.87
9.99;54.86
9.99;54.86
9.98;54.87
9.96;54.87
9.95;54.88
9.92;54.89
9.91;54.89
9.9;54.9
9.87;54.88
9.87;54.88
9.89;54.87
9.91;54.87
9.94;54.86
9.99;54.86
9.99;54.86
-1000;-1000
5.34;60.54
5.34;60.54
5.34;60.53
5.35;60.53
5.36;60.52
5.4;60.51
5.41;60.51
5.4;60.5
5.41;60.5
5.43;60.5
5.42;60.5
5.43;60.49
5.45;60.48
5.46;60.47
5.47;60.47
5.47;60.46
5.49;60.46
5.5;60.44
5.53;60.44
5.53;60.43
5.56;60.44
5.6;60.44
5.61;60.44
5.63;60.46
5.66;60.48
5.68;60.48
5.68;60.47
5.7;60.47
5.71;60.47
5.71;60.48
5.7;60.54
5.7;60.55
5.72;60.58
5.72;60.61
5.72;60.62
5.73;60.65
5.73;60.66
5.74;60.68
5.73;60.69
5.72;60.69
5.7;60.7
5.69;60.7
5.69;60.69
5.68;60.69
5.67;60.68
5.67;60.69
5.65;60.71
5.61;60.69
5.61;60.68
5.62;60.68
5.63;60.69
5.64;60.69
5.64;60.68
5.61;60.66
5.62;60.66
5.6;60.64
5.6;60.64
5.59;60.63
5.59;60.62
5.59;60.62
5.57;60.62
5.56;60.62
5.55;60.6
5.55;60.6
5.55;60.62
5.51;60.61
5.5;60.6
5.51;60.6
5.51;60.6
5.51;60.6
5.51;60.59
5.52;60.59
5.49;60.6
5.48;60.6
5.47;60.59
5.47;60.58
5.46;60.59
5.46;60.57
5.45;60.57
5.44;60.57
5.44;60.57
5.46;60.55
5.47;60.54
5.48;60.53
5.49;60.53
5.49;60.52
5.45;60.54
5.44;60.55
5.44;60.56
5.44;60.56
5.43;60.56
5.43;60.56
5.42;60.56
5.42;60.56
5.41;60.56
5.41;60.55
5.4;60.55
5.38;60.55
5.36;60.55
5.34;60.54
5.34;60.54
-1000;-1000
18.51;59.48
18.52;59.48
18.52;59.48
18.51;59.47
18.52;59.47
18.53;59.47
18.52;59.47
18.52;59.46
18.53;59.45
18.54;59.45
18.54;59.44
18.55;59.44
18.54;59.44
18.55;59.44
18.54;59.43
18.55;59.42
18.56;59.42
18.56;59.43
18.56;59.44
18.57;59.44
18.58;59.43
18.59;59.43
18.59;59.45
18.57;59.45
18.58;59.45
18.58;59.47
18.58;59.47
18.58;59.46
18.59;59.45
18.6;59.45
18.6;59.46
18.61;59.46
18.61;59.47
18.6;59.46
18.61;59.47
18.59;59.48
18.6;59.48
18.59;59.49
18.61;59.48
18.61;59.49
18.6;59.49
18.6;59.5
18.62;59.49
18.63;59.48
18.64;59.48
18.63;59.49
18.64;59.5
18.64;59.51
18.65;59.5
18.66;59.51
18.65;59.51
18.68;59.51
18.68;59.52
18.67;59.52
18.71;59.53
18.73;59.53
18.73;59.53
18.75;59.53
18.75;59.54
18.74;59.54
18.71;59.54
18.68;59.53
18.69;59.54
18.69;59.54
18.66;59.55
18.65;59.55
18.63;59.55
18.61;59.54
18.59;59.54
18.59;59.53
18.59;59.53
18.56;59.52
18.56;59.52
18.56;59.51
18.54;59.5
18.54;59.5
18.55;59.5
18.57;59.5
18.56;59.5
18.56;59.49
18.57;59.5
18.58;59.5
18.59;59.5
18.58;59.49
18.56;59.49
18.56;59.48
18.57;59.48
18.56;59.48
18.56;59.48
18.55;59.49
18.56;59.5
18.54;59.5
18.53;59.5
18.51;59.49
18.51;59.48
18.51;59.48
-1000;-1000
11;64.89
11.01;64.89
11.02;64.9
11.02;64.9
11.01;64.9
11.01;64.9
11.03;64.9
11.06;64.91
11.06;64.91
11.04;64.9
11.03;64.89
11.04;64.89
11.05;64.9
11.04;64.89
11.03;64.89
11.05;64.89
11.05;64.89
11.06;64.89
11.09;64.9
11.1;64.91
11.14;64.93
11.21;64.94
11.22;64.94
11.22;64.94
11.22;64.94
11.23;64.94
11.22;64.94
11.22;64.94
11.2;64.94
11.22;64.94
11.22;64.95
11.18;64.95
11.16;64.95
11.15;64.94
11.16;64.96
11.15;64.96
11.14;64.96
11.16;64.97
11.13;64.97
11.13;64.97
11.13;64.97
11.12;64.97
11.1;64.96
11.1;64.95
11.09;64.95
11.09;64.94
11.06;64.93
11.03;64.93
11.01;64.92
11.01;64.92
11;64.92
11;64.92
10.95;64.91
10.95;64.9
10.94;64.91
10.93;64.9
10.92;64.9
10.91;64.9
10.92;64.9
10.92;64.89
10.9;64.88
10.9;64.88
10.88;64.87
10.87;64.87
10.86;64.87
10.83;64.84
10.85;64.84
10.88;64.84
10.88;64.85
10.88;64.85
10.87;64.84
10.87;64.84
10.88;64.85
10.87;64.85
10.88;64.86
10.89;64.86
10.89;64.85
10.9;64.86
10.91;64.86
10.9;64.86
10.91;64.87
10.91;64.86
10.93;64.86
10.93;64.87
10.93;64.87
10.94;64.88
10.94;64.87
10.96;64.87
10.96;64.88
10.97;64.88
10.98;64.89
10.98;64.88
11;64.88
11;64.89
11;64.89
11;64.89
-1000;-1000
23;70.27
22.99;70.28
22.97;70.29
22.98;70.29
22.96;70.3
22.95;70.3
22.92;70.3
22.91;70.29
22.92;70.3
22.95;70.32
22.95;70.33
22.93;70.33
22.9;70.32
22.89;70.32
22.88;70.31
22.88;70.32
22.89;70.32
22.89;70.33
22.87;70.34
22.85;70.34
22.83;70.34
22.82;70.33
22.81;70.32
22.81;70.33
22.78;70.35
22.8;70.36
22.79;70.36
22.8;70.37
22.77;70.39
22.75;70.39
22.73;70.39
22.73;70.35
22.72;70.34
22.7;70.37
22.7;70.38
22.69;70.39
22.68;70.39
22.65;70.39
22.66;70.37
22.65;70.35
22.64;70.38
22.61;70.39
22.59;70.38
22.59;70.35
22.58;70.36
22.59;70.38
22.58;70.38
22.54;70.38
22.54;70.37
22.55;70.36
22.53;70.35
22.52;70.36
22.51;70.37
22.45;70.37
22.44;70.36
22.46;70.35
22.48;70.34
22.48;70.33
22.46;70.34
22.45;70.35
22.43;70.35
22.42;70.35
22.4;70.36
22.37;70.35
22.35;70.34
22.35;70.33
22.33;70.33
22.35;70.33
22.35;70.33
22.38;70.31
22.39;70.3
22.4;70.3
22.46;70.29
22.48;70.28
22.51;70.27
22.55;70.27
22.56;70.26
22.57;70.26
22.6;70.26
22.61;70.26
22.63;70.26
22.65;70.25
22.7;70.25
22.71;70.25
22.71;70.25
22.74;70.25
22.8;70.24
22.89;70.25
22.95;70.24
22.97;70.24
22.99;70.24
23.01;70.25
23.01;70.26
23;70.27
23;70.27
-1000;-1000
22.06;63.28
22.07;63.28
22.09;63.27
22.09;63.27
22.09;63.27
22.08;63.27
22.07;63.27
22.08;63.26
22.08;63.26
22.09;63.26
22.11;63.26
22.11;63.25
22.13;63.26
22.14;63.25
22.15;63.25
22.14;63.26
22.14;63.26
22.16;63.25
22.16;63.26
22.16;63.27
22.17;63.27
22.13;63.28
22.11;63.28
22.1;63.28
22.1;63.29
22.11;63.28
22.12;63.29
22.14;63.28
22.14;63.28
22.15;63.29
22.15;63.29
22.15;63.3
22.16;63.29
22.16;63.29
22.16;63.29
22.17;63.28
22.18;63.28
22.2;63.27
22.21;63.27
22.22;63.27
22.22;63.28
22.22;63.28
22.23;63.28
22.23;63.29
22.24;63.3
22.24;63.3
22.25;63.3
22.26;63.31
22.24;63.31
22.24;63.33
22.23;63.35
22.22;63.35
22.23;63.33
22.22;63.34
22.21;63.34
22.21;63.32
22.2;63.31
22.19;63.31
22.19;63.31
22.19;63.31
22.19;63.32
22.18;63.32
22.18;63.32
22.17;63.32
22.16;63.31
22.17;63.31
22.16;63.31
22.16;63.31
22.15;63.31
22.14;63.32
22.15;63.32
22.15;63.32
22.14;63.33
22.13;63.32
22.12;63.33
22.12;63.32
22.11;63.33
22.12;63.33
22.09;63.33
22.1;63.32
22.09;63.32
22.09;63.33
22.07;63.32
22.06;63.33
22.06;63.32
22.08;63.31
22.08;63.3
22.09;63.3
22.1;63.29
22.09;63.29
22.08;63.29
22.08;63.28
22.07;63.29
22.06;63.29
22.06;63.28
-1000;-1000
12;65.65
12.02;65.66
12.03;65.66
12.03;65.66
12.02;65.66
12.04;65.66
12.03;65.67
12.02;65.67
12.01;65.67
11.99;65.67
12;65.67
12.02;65.67
12;65.67
12.01;65.68
12.02;65.67
12.04;65.67
12.04;65.67
12.07;65.67
12.07;65.68
12.05;65.68
12.03;65.67
12.04;65.68
12.02;65.69
12.02;65.7
12.01;65.71
12;65.71
11.99;65.7
11.95;65.7
11.99;65.7
11.99;65.71
11.92;65.71
11.93;65.71
11.92;65.71
11.92;65.71
11.91;65.71
11.91;65.71
11.89;65.71
11.89;65.71
11.87;65.7
11.86;65.71
11.87;65.71
11.86;65.72
11.87;65.71
11.86;65.71
11.87;65.7
11.85;65.71
11.85;65.7
